Set	MTP	PCA1	PCA2	PCA3	PCA4	PCA5	PCA6	PCA7	PCA8	PCA9	PCA10	PCA11	PCA12	PCA13	PCA14	PCA15	PCA16	PCA17	PCA18	PCA19	PCA20	PCA21	PCA22	PCA23	PCA24	PCA25	PCA26	PCA27	PCA28	PCA29	PCA30
1	185	-0.2961	0.2958	-1.105	-0.1283	-1.6313	-0.2192	-1.6245	2.63079	-0.17935	2.434	-2.5962	-1.88026	4.33679	1.88674	1.82593	-0.15718	-0.35695	1.2086	1.21663	1.03566	-0.35834	-0.77511	0.1751	-0.19581	-0.14685	0.2524	-0.94094	0.6969	-0.18331	0.83067
1	267	5.5505	-3.4104	-2.8099	-3.8223	-1.396	-1.3077	0.9712	3.70355	-0.37282	2.925	4.1841	1.37317	1.41816	-0.69687	2.47493	3.38059	-0.1878	-0.5532	-0.12343	-0.73942	0.83356	-0.61727	-0.3444	1.20822	-1.70452	1.36649	1.66095	1.09305	-0.3829	-2.94401
1	223	-4.5417	-2.0584	5.1295	1.3658	0.5115	0.6506	-4.6686	0.12783	-2.06248	1.3555	2.2486	-0.13947	-0.70554	0.81127	-0.05592	0.37321	1.05932	0.7092	1.50699	-1.22713	-0.01373	0.68725	-0.2447	-0.42306	0.16261	0.46501	-0.87407	0.60779	0.76905	0.29301
1	272	3.4898	-4.6382	-3.4919	-5.4674	0.1311	-0.952	-0.6973	4.17843	-1.28166	1.846	2.1611	1.81494	0.18499	-0.85201	2.23649	3.02769	-0.77366	-1.7004	-0.4431	0.57212	2.17037	-0.94218	-0.4825	1.56497	-3.38214	2.7521	-0.56954	1.06377	-0.24167	-3.00352
1	269	3.6734	-0.8985	0.071	2.6456	-0.4552	-3.3619	1.5083	2.63325	-4.11817	-3.6982	3.5433	2.48332	-3.05311	0.7562	-1.0143	0.65479	-0.41411	1.009	-0.08252	0.26531	-0.04018	2.86527	0.2825	0.27212	0.26929	0.77173	-0.13249	0.42121	0.01636	0.6861
1	75	5.493	2.0039	1.4781	1.3234	-0.3561	-4.5752	1.7749	-1.61186	-2.004	-4.6815	3.0221	2.87924	-2.50627	2.7639	-1.30752	1.07433	0.61405	-0.5814	-1.33798	0.98875	-1.48084	1.87227	0.5469	0.93628	-0.51941	0.40951	-1.788	-0.13134	1.19231	-1.00719
1	114	-3.7075	2.071	2.8925	-0.2135	-2.302	-0.5818	-4.4565	-2.28654	1.48315	0.26	-3.7101	-1.57652	1.82324	-0.84126	1.26276	-0.23977	0.82444	1.0464	0.41694	-0.00985	-0.03403	0.62299	-0.0283	-0.86055	-0.15886	-0.38105	-0.25045	1.03889	1.13954	0.09555
1	208	-4.6319	2.1031	2.3328	-0.0804	-4.3487	1.6564	-1.9979	0.14877	1.51985	0.4452	-4.9749	0.25227	2.93912	-0.10664	2.12264	-0.92386	0.69658	1.3513	-0.12016	-0.15036	0.49604	0.24162	0.4221	-1.04101	-0.14503	-0.63621	-0.93607	-0.16918	-0.40001	0.51924
1	180	-8.8701	2.1052	-1.6433	2.2907	-1.3355	-2.2584	0.8549	1.83447	-4.13767	-4.9812	3.3551	6.09081	-3.32168	-0.69223	0.63506	0.63901	3.57185	-1.0231	-2.22963	3.71911	-1.84701	3.01124	1.0645	0.45217	0.13887	-1.67857	0.06443	0.46188	0.41773	1.8639
1	171.39999	11.6737	-5.6241	0.6385	0.2491	-1.7996	0.5096	-0.4046	-0.10781	0.72609	0.654	0.6774	1.19482	-0.25811	0.06362	-0.23456	0.73822	-0.7675	-0.4018	0.36382	-0.62377	2.06662	-0.75336	0.5471	-0.14462	-0.87397	-1.17638	0.53267	0.24473	-0.14221	1.78567
1	102.5	-2.6756	-0.3719	1.7465	-2.0546	-1.8168	-2.3934	-4.7122	-3.24433	2.50777	0.5009	-3.358	-1.89126	1.16469	0.15756	0.36811	-0.05278	-0.35823	1.9102	-0.07962	0.1761	-0.5433	1.14392	-0.8105	-0.34453	-0.98724	0.19287	0.76768	1.18442	1.51685	0.55506
1	156	2.5615	-0.4331	4.8856	-0.235	-2.9933	-0.4577	-1.7359	-0.09197	0.49862	0.7996	-4.5147	-1.51345	2.33235	-0.14928	0.77334	-0.20437	0.33241	-0.0489	0.13394	-0.14957	-1.03978	-0.25097	-0.1542	-0.83095	0.27559	-0.27977	-0.54024	0.60402	0.50646	0.16632
1	94	3.4473	1.3799	-1.6213	3.1959	-0.3399	-3.8362	1.1449	0.28455	-1.72943	-5.4907	3.068	2.69545	-3.28767	1.56937	0.38866	0.62799	0.08241	-0.7212	-1.19253	0.55426	-0.1498	2.07234	1.2185	-0.31055	-0.44651	0.88366	-1.64032	0.17222	0.54547	0.05761
1	142	0.8159	-6.9777	4.0128	-2.5486	-2.2762	-5.6882	2.2007	0.4738	-0.07034	-3.4228	-1.0299	1.30169	0.67141	1.55721	2.99293	1.05227	3.41242	0.7423	-0.42134	1.17011	-0.68879	2.281	0.1496	0.08569	-1.93887	0.36319	0.80892	0.22242	2.04765	0.85912
1	181	1.3919	4.1327	-2.0475	-3.3619	-3.6384	2.2523	-0.1562	-0.34965	-1.47871	-0.8855	-0.8981	-3.76914	-4.58861	2.06824	1.16353	1.65958	0.8079	1.2382	0.57051	1.84018	-0.10818	-1.44093	-0.9155	0.64668	0.2135	-1.27702	1.11938	0.63173	-1.00818	0.77367
1	126	4.991	-0.4828	1.0339	-2.1781	-1.8531	-3.8405	-1.4446	1.10812	1.61578	3.0491	-4.8445	-2.41894	3.6121	1.69909	1.83396	-0.84232	-0.08473	2.6133	-2.51571	0.11463	-1.26203	1.69545	-0.0102	0.59634	-0.51471	-0.87163	0.80358	-0.87781	1.86941	0.2725
1	166	2.1194	-0.7244	-2.6705	0.4324	1.1638	-0.6023	-2.4816	0.96309	0.31822	0.9024	1.9679	-1.52079	1.29201	0.29747	0.12942	-0.29681	0.02687	0.0206	-1.42664	-0.47534	-0.09194	0.33735	1.1763	1.09908	1.8935	-0.83717	0.10501	-0.03071	0.12827	-0.57242
1	238	4.1946	5.3747	-2.8398	-0.1071	-0.686	1.2355	-0.1548	1.67993	-0.32398	0.6263	0.4134	0.20683	1.01409	0.20086	0.26697	0.09991	1.2195	0.243	-0.36309	-0.5981	-0.18358	0.51789	0.3796	0.74046	0.95229	0.00796	-0.67059	1.14803	-0.4727	0.41754
1	100	7.5402	4.8042	2.4541	-0.77	-0.3911	-0.7995	1.115	-1.15739	-0.18809	0.1262	-0.2223	0.52707	0.24483	-1.4893	-1.81287	-1.00014	-2.31504	0.2952	0.22739	-0.26743	-1.9933	0.12581	-0.382	0.76114	-0.08008	0.20327	0.04004	-0.25706	-0.4495	-0.43634
1	224	-6.5936	2.3763	5.0161	1.7636	3.4254	1.0245	1.8998	2.73493	-0.73894	1.2577	1.0623	1.15582	-0.55107	0.84991	0.03936	-1.13307	-0.66869	0.1888	-0.39301	-0.34736	-0.72127	-0.41159	-0.9434	-0.38612	-0.05153	-0.09746	-0.14434	0.69423	0.44316	1.20389
1	106	0.0937	2.5671	2.4798	-2.4447	-3.7458	0.3288	0.0341	0.01961	0.67486	1.3606	-5.0732	-0.85143	3.55318	-0.45188	2.3487	-0.89942	1.12764	1.2654	-0.25529	-0.44149	-0.6878	0.9741	0.501	0.72816	0.91872	-0.10453	-1.08538	1.29253	-0.15177	1.02451
1	100	3.9867	-5.7201	3.3965	-2.1851	-1.3735	-2.8038	-6.0923	-3.39593	2.3194	0.9918	-2.5689	-2.58192	1.32012	-0.0283	-0.41648	0.29507	-0.35323	1.9792	-0.18237	0.18839	-0.86483	0.99984	-1.334	-0.158	-0.84986	-0.28805	0.13762	0.93755	1.33641	0.76359
1	160	5.5517	-4.0918	2.7474	-1.9374	0.2004	0.5237	0.2008	0.55108	0.0054	1.3561	2.0673	0.14812	0.57661	1.06418	0.40723	0.57743	0.13567	-0.127	-0.32008	0.07253	-1.68615	0.44376	-0.8486	-0.50649	0.2316	1.00869	-0.00313	-0.64989	1.3777	0.31563
1	156	5.5346	-0.141	2.2116	-1.1253	-3.7549	-1.761	-2.4847	2.12564	1.7305	2.3564	-5.5468	-1.24624	3.69093	0.85996	1.88595	-0.28013	0.22922	1.7831	-1.75304	1.14369	-1.57585	0.71445	-1.1616	-1.37509	-1.45345	-0.41046	0.03634	-1.30465	1.20087	0.79065
1	146.5	-1.386	-2.1219	4.2983	-4.2614	-3.3389	-1.0779	0.6694	-2.55932	1.74767	0.9827	-4.003	-0.48814	3.41195	1.00098	1.43471	-0.56239	-0.66069	1.8255	-1.28581	-0.88637	0.2226	1.55668	-0.1136	-0.6106	0.00009	0.28657	-0.32904	-0.18394	0.24924	0.87875
1	170	-9.6422	-2.036	3.2521	-2.3159	-5.343	-0.0342	-1.2842	1.91685	-0.20845	0.8676	-2.0864	0.60635	4.48766	-0.78876	3.53026	1.40507	0.33977	0.5164	0.0854	-0.76349	-0.58392	-0.83751	-0.6039	-1.64741	-0.71055	-0.23065	-1.44815	0.75966	0.40708	-0.89342
1	164	2.3507	-0.1827	-1.7005	0.5435	-1.3816	-1.3664	-0.3744	-0.58229	0.86095	-1.0213	1.3738	1.34162	0.84609	1.41543	2.08723	0.95022	-1.46832	-0.4582	0.36906	-1.47853	-1.20885	-1.67383	0.3377	-0.56695	-0.43633	0.08761	-0.41053	-0.46062	-0.09812	-1.51554
1	180	0.8476	0.1005	5.4014	-1.2157	-4.1118	0.9248	0.1949	1.25564	-0.31845	1.2348	-4.9781	-1.45477	2.76384	0.86729	2.02599	-0.42726	0.36127	1.7511	0.17574	-0.93325	-0.15607	0.6392	-0.1166	-0.87306	-0.20295	1.08527	-1.46231	0.6684	-0.9401	1.53015
1	118	-5.2534	1.9274	2.68	0.0275	-2.4644	0.1181	-2.0128	-0.58191	1.22477	0.5183	-4.517	-0.26346	1.88985	-1.09751	1.63258	0.54485	0.80173	2.2136	1.17601	-0.92657	0.82858	0.39579	-0.0963	-0.56891	-0.25404	-0.1335	-1.21461	1.08082	0.94846	0.47746
1	149	-6.3126	2.7583	2.7798	-0.6279	-2.3423	0.582	-0.4741	1.01338	1.06841	0.3644	-4.4269	-1.91039	2.54329	0.80814	1.66711	-1.56261	0.13711	0.031	-0.43292	0.42034	-0.40391	-0.18169	-0.3836	-0.27056	-0.82383	-0.07175	1.22519	1.44599	0.97084	1.60153
1	78	-0.7371	5.0942	2.1758	-0.9707	-2.8507	0.7461	0.6118	-1.33656	-0.56046	-0.9907	-1.128	-0.53752	0.5505	0.20901	-3.19515	0.49914	-0.58083	-0.7639	-0.27138	0.57051	-0.09928	0.14647	0.1329	-0.52274	0.43458	-0.64567	0.41589	-0.46481	0.10019	-0.82018
1	280	-1.7453	2.7919	3.7311	0.3759	0.0489	0.4198	-3.504	-1.21171	-1.50756	-0.1851	0.5949	-2.88844	-2.30323	-0.15266	-0.14904	-0.08524	0.18202	0.8158	-0.72926	0.07467	1.78006	0.96016	-0.9444	-0.40729	-1.36751	0.0037	-1.50778	0.33705	-0.78667	-1.16229
1	124	-3.2349	-3.7203	5.2779	-2.9296	-2.244	-2.2391	-5.9396	-3.06957	1.5331	0.8998	-3.015	-2.64132	1.35149	0.09634	-0.1228	-0.18592	-0.15897	1.5278	-0.12592	0.14625	-0.34642	1.65211	-0.8083	-0.95508	-0.51215	-0.10086	0.14716	1.33253	1.11456	0.59661
1	152	4.7921	1.4138	0.634	1.6237	-2.2379	-3.6354	0.9655	-0.38741	-2.85177	-4.9471	2.6471	2.20507	-2.20982	2.47065	-2.03956	0.67744	0.67738	-0.7869	-1.02344	1.29264	-0.6291	2.25252	0.9376	1.23017	-0.16483	0.29496	-1.37821	0.01817	0.99037	-0.77065
1	75	9.3431	-0.9028	2.9536	-1.5792	1.6199	-1.6124	0.8044	-2.8087	1.4723	0.6334	0.8578	2.44769	-0.2843	0.48526	0.37459	0.2642	-1.68621	-0.2676	-0.67856	-1.51839	-1.84695	-0.66632	-0.9857	-0.1875	-0.74591	-0.44226	-0.51687	-0.27322	0.4181	-1.33337
1	88	13.7626	-4.3201	4.0337	-4.5506	-2.7517	-1.5554	0.93	-3.18301	0.55283	-0.0765	0.4839	-0.28735	0.33006	-0.94183	0.52117	0.90201	-0.60538	-0.8701	1.4881	-0.77327	-0.78121	0.44484	0.8338	0.04137	-0.56825	1.14422	1.00395	-1.52971	1.2469	0.08521
1	156	-2.1917	-0.7499	3.0341	-3.3009	-3.1083	0.7149	0.294	0.33108	-1.08675	-1.3701	0.1425	-0.49143	1.13857	-2.84262	-1.51601	1.39375	-1.61341	-0.5582	0.46524	0.07169	-0.54276	0.34913	0.273	-0.42316	1.06973	-0.58292	-0.53217	1.03226	-0.47221	-0.31135
1	345	11.0517	-12.9763	-0.3488	3.1711	-0.5938	-2.5948	-0.509	3.22254	-2.03478	-3.9126	3.0867	3.69655	-1.8257	0.77166	0.73434	0.30018	0.76118	-0.3377	-0.45274	1.60443	1.24658	3.79227	0.0268	-0.38438	1.76815	-0.26484	0.7427	-0.16676	0.6463	-0.44721
1	205	2.9446	-1.2017	-2.2676	1.0331	0.406	0.085	-3.0539	0.83234	0.54512	0.3612	1.4791	-0.97789	0.84759	0.38884	0.06698	-0.26271	0.17696	-0.2828	-0.81138	-0.04595	-0.26192	-0.10019	0.7385	0.63124	1.25518	-0.5507	0.11847	-0.00248	-0.14325	-0.45308
1	230	2.754	-4.4284	1.5983	-2.4293	-1.5322	0.8849	-1.3461	-0.35274	1.88849	0.2672	-0.7643	1.27727	0.52434	-1.57822	-0.98616	0.68022	0.06317	-0.3894	0.03201	0.87132	0.57477	0.61374	0.0761	0.36899	2.15785	-0.08124	-0.53302	1.49962	-0.9979	0.19595
1	82	-3.9208	2.6738	3.3737	-1.9186	-3.8561	0.6341	-2.1126	-0.57278	-0.53315	0.7298	-5.035	-2.9626	1.14474	-1.27711	3.69606	0.31553	1.40134	1.1334	0.65539	0.77357	-0.5006	0.10506	-0.5437	-0.30365	0.44092	-0.84954	-0.62419	0.95858	0.1921	0.35552
1	94	-6.8032	1.526	4.0242	-3.1982	-5.3638	-1.2016	-2.311	-0.387	0.78384	2.8684	-8.0662	-3.67812	6.24778	-0.0105	5.08031	-0.04068	1.96687	1.9322	-0.25559	-0.63364	-0.7275	0.79724	-0.3	0.12403	-0.44511	1.77612	0.21182	1.15171	2.03342	2.15059
1	156	3.6161	-5.1576	-1.5398	1.3508	1.4404	0.2626	-2.5267	1.46544	1.52988	0.9148	0.969	0.58046	0.08016	1.32284	0.16401	-0.54223	1.05238	-0.5535	-0.83645	-0.32639	-0.43432	0.80118	-1.7987	-0.77147	0.38168	0.68728	0.15399	1.00379	-0.39571	-1.12036
1	48	-3.4116	2.6269	1.6073	-1.4862	-1.1469	-1.3472	0.8517	-1.91659	2.93974	0.1501	-4.7353	-0.96214	3.42748	-0.69773	2.28143	0.0137	0.68149	0.5379	-0.50009	0.24393	-1.98996	-0.1937	-1.1565	-0.06986	-0.06467	1.26644	-0.49154	0.41476	0.62666	1.02258
1	91	3.3175	5.178	2.0495	1.3159	-3.0845	-0.1486	-1.9971	0.88032	0.15516	0.3111	-5.5481	-1.96632	2.17778	-0.00833	2.13119	-1.14744	-0.83825	-0.9132	-0.98529	0.48797	-0.44999	-0.54934	0.4215	-0.62768	-0.53777	0.47762	-1.1536	0.26288	0.52704	-0.51632
1	100.5	5.1909	-5.1776	1.7605	-2.2549	-3.0223	-1.8451	-2.19	-0.05935	3.74778	1.9735	-5.0045	0.79003	2.44886	1.29015	1.00859	-0.50771	-0.69872	3.1144	-1.05495	0.74673	-1.54539	0.91923	-1.4141	0.5245	-1.75297	-1.04242	-0.21569	-0.30244	0.42562	0.06489
1	233	3.5662	-0.7486	-2.5458	2.6098	0.57	1.1788	-1.2399	1.26682	1.19554	-0.556	0.2485	0.2407	0.17819	2.0957	0.58315	-1.38687	0.43229	-1.3317	-1.07741	0.79674	0.88779	-0.58013	0.1733	0.70712	-1.41887	0.12172	0.00488	0.23973	0.58348	0.35422
1	170	1.7953	-1.4126	3.5975	-2.7963	-3.3582	-1.387	-3.0031	-1.70974	1.66442	1.3062	-4.4605	-0.96661	2.14416	0.46915	0.44472	-0.19292	-0.50462	1.5091	-0.35501	0.17685	-0.84631	0.82414	-0.5624	0.02072	-0.49687	-0.0239	0.08653	0.81929	0.45176	1.0546
1	102	9.3971	-2.5042	3.7124	0.7888	0.5187	0.2445	0.5552	0.49116	-0.40072	0.7322	-0.0512	1.09944	0.22566	0.5011	0.65369	0.50177	-0.17044	-0.425	0.3804	-0.66587	-1.28465	-0.19274	-0.0165	-0.1153	0.57238	-0.07863	-0.82481	-0.04422	0.1087	-0.42416
1	106	2.7819	-2.9033	3.7103	-1.853	1.3744	-0.8768	3.1657	-0.88935	0.47542	0.5545	-0.614	-1.1295	3.54667	1.09648	2.35376	-0.32648	3.46662	-0.5778	3.67594	2.1767	0.82809	0.73111	1.9799	0.45588	0.16569	-0.98551	-1.47755	1.34971	-0.65918	0.56023
1	175	-6.8591	-10.5299	4.5212	-3.6815	-3.5554	0.6051	5.2936	3.36953	2.68815	0.1016	1.094	0.82544	0.04911	0.66653	1.34128	4.79676	3.95366	-1.2435	4.24816	-1.31198	1.17282	-1.44308	-0.2769	-0.73228	0.39167	0.83708	-2.59834	3.80763	1.06109	-1.87542
1	86	-0.935	-3.7223	4.9647	-1.1945	-0.8522	0.2433	0.6627	1.07444	1.64981	0.885	-4.1601	-1.38354	3.40365	-0.04861	2.16451	-0.45029	2.25543	1.6621	-0.09522	0.80818	-1.52411	0.00659	-1.3048	0.94462	-0.2691	1.17681	-0.52265	-0.08446	0.40594	0.37243
1	198	-0.8739	-4.3166	-1.742	0.0545	-1.6264	1.2707	-0.4812	2.57161	0.73384	0.5894	2.1552	0.36457	0.19185	-0.90736	-0.70155	2.64586	0.091	-0.5295	1.0038	0.87263	-0.04563	-1.34188	-0.7591	0.40158	0.3488	0.45348	0.16506	0.90756	0.47915	-1.01447
1	119	-17.2814	-2.1208	5.2712	-4.2125	-4.5059	1.4591	2.5716	-1.4926	0.05831	-4.582	-1.7152	-2.69046	0.18158	-1.75511	-4.39073	-0.52669	-2.56708	-0.1182	-0.27447	0.12254	2.36519	1.87516	1.64	-2.16239	-0.03168	-0.15679	1.71822	-1.46283	-0.45099	-1.08414
1	136	-0.7786	0.6424	2.6638	2.3411	-0.5913	2.176	-1.4683	1.62692	-0.65254	0.2285	-1.2378	-0.04256	0.57986	0.21148	1.03776	-0.05944	2.78978	-0.1003	0.45885	0.50617	-0.12007	0.49591	0.3387	0.69947	0.67736	0.03024	-0.58312	0.50001	-0.60562	-0.61715
1	285	-5.8358	-3.314	3.2519	-2.9333	-5.8212	3.107	-0.4473	0.55406	-1.3623	-0.7195	-1.1645	-0.59388	1.43325	-0.71327	-0.60344	0.53784	-0.33697	0.2815	0.29724	0.12692	1.74339	1.57481	1.0883	0.39323	0.23482	0.35522	0.98518	-0.06436	-0.72573	0.78353
1	120	-0.8925	3.9349	2.1414	1.0229	-2.1565	-1.0178	-3.2774	-1.37261	1.34438	0.5506	-4.8942	-0.84602	2.3603	-0.15147	2.35631	-0.23188	1.13024	-0.0145	0.2571	-0.32581	-0.86601	-0.30879	0.026	-0.82687	-0.12089	-0.05276	-0.44914	0.73834	0.23523	0.08817
1	60	1.8915	4.4939	2.6603	-1.2176	-2.8152	-1.2164	-0.1795	0.05235	0.78628	0.6103	-4.6948	-1.56981	3.36551	-1.5494	0.32424	-0.49915	-0.77979	-0.5327	-0.73961	0.51537	-1.86068	-0.27786	-0.8407	-1.17514	0.1038	0.14434	0.02448	0.1488	0.50124	0.1566
1	177	4.4286	-5.9775	0.4409	-0.641	3.8849	-1.0018	-0.4484	0.68586	1.0419	1.6581	1.6153	0.50883	1.3647	1.36512	0.52093	-0.07689	-0.39308	-0.2291	0.22744	1.684	-0.53979	1.28933	-1.106	-1.65435	1.30067	0.23669	-0.42893	0.61628	0.17984	-0.69499
1	75	-5.1512	2.8836	3.631	-0.5619	-0.95	-1.0762	0.3793	-1.34777	3.09354	-0.656	-5.0214	-0.80993	2.76008	0.63661	0.28857	-0.94954	-0.43685	-1.8888	-1.46334	0.42815	-1.18524	-1.1738	-0.4446	-2.46846	-0.54636	-1.59819	0.26687	0.64367	0.85602	0.08612
1	162	0.9583	0.5387	2.2977	-1.6583	-2.0936	-1.9119	-3.0145	-2.18799	2.20172	0.5853	-4.5612	-1.27259	1.99524	0.4568	1.1414	-0.01918	-0.31267	1.2304	-0.41534	0.11907	-1.15295	0.74309	-0.6796	-0.29724	-0.63917	0.0542	0.40965	0.9839	1.17147	0.39504
1	189	13.1512	-6.7342	1.4091	-0.1781	-3.2574	1.4459	-0.0522	1.10557	-0.18173	-0.1953	-0.08	1.5345	0.9035	-0.63993	0.28094	1.55514	-1.44905	-0.0232	0.09479	-0.38324	1.30763	-0.63561	0.7779	-0.18092	0.31994	-1.71779	-0.46607	-0.77278	-0.66472	0.05584
1	69	-3.2233	-4.3231	3.9755	-5.0134	-4.8008	-1.0095	2.3508	-3.70931	0.87749	1.2607	-4.8306	-0.66183	2.48679	-0.61707	0.20937	-0.82518	0.18388	0.8373	0.11946	0.17517	-0.08948	0.42541	-0.0409	-1.25362	-1.24787	0.77434	0.77148	-1.81812	1.18369	-0.1728
1	157	12.3152	-3.0948	-2.6757	5.0529	0.077	-6.2381	1.8323	1.24224	-4.35214	-7.7243	5.9255	4.04196	-4.29221	2.36816	-0.48102	1.53647	1.50758	-0.5519	-0.36484	0.18817	-1.30903	3.75851	1.4542	0.59126	-0.29175	0.40958	0.14531	0.29239	0.24766	-0.66494
1	128	-4.5388	1.6702	2.245	1.8402	0.6221	-3.7752	2.5226	0.32568	-1.99395	-4.1789	3.7976	3.76454	-4.1929	1.47958	-0.01802	-0.32749	0.13101	-0.2264	-0.35087	0.84348	-0.96853	2.00665	0.5302	0.67328	-0.03096	0.96008	-2.01619	0.33236	1.15052	-0.60752
1	146	-3.9368	6.5921	-1.1738	-2.5042	-0.8595	-1.293	1.646	0.36922	-0.28075	0.7911	0.5072	-1.73863	2.63638	-0.4229	-0.1153	2.00186	0.69518	-0.7151	-2.1038	-1.61854	0.91058	0.467	1.87	0.27527	2.66148	-1.44031	-0.56039	-0.26458	0.61645	-0.5651
1	190	-7.5137	0.6139	2.1434	-0.0317	-3.7526	1.6542	-1.6076	1.18639	0.72129	1.0161	-4.8897	0.26204	2.69344	-0.29108	2.29225	-0.2388	1.28207	1.9096	1.18442	-0.76201	0.58766	0.74727	-0.1291	-0.2855	-0.03029	0.0781	-1.36471	1.35926	0.51895	0.61668
1	157	-3.7766	-6.2717	0.055	0.3334	-3.9738	-2.7827	-0.129	1.01354	-2.08508	-5.2387	5.698	5.00795	-1.35482	0.64692	0.13462	2.75067	1.29058	0.4204	0.09053	1.23537	-0.12506	1.57706	1.0732	1.29734	-0.70468	-0.41514	0.75035	0.11412	1.07014	-1.02053
1	234	4.3003	-0.1962	-2.2841	-1.9046	-2.1351	-3.9174	1.1699	1.54022	-3.04677	-5.2432	4.2934	4.65054	-2.3547	-0.84364	1.1872	1.76965	1.85003	-1.0662	-1.52587	2.81327	-1.9793	2.33591	1.4927	0.78629	-0.66842	0.27291	1.01783	0.30484	-0.5194	1.74047
1	178	-3.6616	-4.9668	4.4352	-3.259	-5.0626	0.3241	0.028	1.17307	1.54848	1.6825	-3.1679	0.78318	2.71199	0.20424	1.61509	1.7597	-0.57182	1.0196	0.05192	0.13752	1.06847	-0.24428	-0.7018	-1.18707	-0.56685	-0.04313	-0.55336	0.52957	-0.20903	-0.98471
1	96	-6.9952	6.9924	1.4543	-0.7718	-2.8392	-1.0058	-0.5366	-2.3186	2.45713	-0.4575	-5.6216	-1.06322	2.14939	-0.31761	1.09571	-0.84077	-0.34348	-0.4923	-0.63623	0.2991	-0.5044	-0.01532	-0.0811	-1.99818	0.31305	0.2635	0.51377	0.17816	1.06064	0.33223
1	154	3.1858	-6.3345	7.181	-4.4986	-7.9106	0.27	-1.3926	3.71461	1.18397	2.2025	-5.0766	-3.30009	7.68875	-1.29781	6.28696	1.19189	2.71949	2.0335	1.40991	0.12893	-2.70354	-1.82162	0.2446	0.86967	-1.95315	-0.51251	-2.1824	-0.06086	0.37771	-0.41451
1	270	9.1092	-7.8462	3.002	-0.7538	-1.9847	3.3195	-0.6942	3.05841	-0.34606	-0.0416	-0.7453	-0.03568	1.53827	-0.67073	-1.28112	1.15135	-0.43843	-0.8047	-0.27159	1.17048	0.89303	1.25452	-0.4012	-1.24255	1.58831	-0.91746	-0.39246	0.04022	-0.49194	-0.57939
1	148	3.1781	-2.725	1.8977	-0.708	-0.6768	0.9205	-0.8211	1.69747	-0.54183	1.8523	2.088	0.18333	0.41337	0.89885	0.72841	-0.34696	1.74673	-0.4382	-0.08159	-0.72083	-1.04438	0.37567	-0.8478	-0.46534	-0.77768	1.13208	0.1523	-0.72808	0.43242	-0.43514
1	133	6.8672	-2.4518	2.0702	0.0973	-0.523	1.1089	-0.622	1.03763	0.92798	-0.9815	-0.9892	-0.6158	0.44769	-0.89707	-1.29745	-0.92105	0.90147	-1.246	-0.61105	1.10106	-0.49323	-0.19063	0.3175	-0.56518	1.14814	-0.94718	0.08819	-1.10601	-0.52634	-0.55729
1	164	-0.5027	-0.445	-0.0124	-2.9426	-0.072	-3.7103	1.5611	1.42272	-3.52178	-5.7624	1.4492	1.92081	-3.26157	-1.398	0.43964	0.1301	-0.3502	-2.5195	-1.40757	2.23104	0.8217	3.30388	1.7452	0.03556	-0.42058	2.33527	-0.61066	-0.57394	1.77556	0.57249
1	108	-7.9828	6.8996	1.2847	-1.5195	-2.4014	-1.6281	0.5142	-2.24074	2.59608	-0.0071	-5.2177	-1.98243	2.56089	-0.4053	1.45843	-1.54789	0.93096	-1.0979	-1.28799	-1.28582	0.65579	0.3056	0.0924	-1.43341	-0.9468	-0.84755	0.9371	1.294	1.04048	0.36215
1	96	-0.2237	-0.1093	2.0556	-0.5737	-1.2622	0.6091	-1.2834	-1.90162	1.00684	-1.2087	-0.8161	-0.48226	0.0623	-0.25308	-0.16328	0.84656	0.7416	-1.115	-0.02672	0.427	-0.07543	-0.12201	0.5934	1.1729	0.15198	0.43109	-2.02544	0.85807	0.39102	0.28496
1	164	10.4809	-4.4245	2.469	-0.1279	-2.6686	-2.7155	-4.675	-0.69842	3.14167	1.221	-5.4325	-0.86687	2.26052	-0.31698	0.8803	-0.37215	-0.74998	2.0188	-0.67667	0.64031	-1.74867	1.3383	-1.1533	-0.12403	-1.80863	-1.86847	0.4421	-0.51333	1.30295	-1.21893
1	156	-8.4133	-3.2662	6.5454	-3.3369	-5.5482	1.6904	0.0889	1.02109	1.00315	0.5445	-6.7418	-0.62768	3.46798	-0.37334	1.14561	-1.84939	1.61277	-0.1524	0.0875	0.82358	0.10552	1.73924	-0.4071	-0.70277	1.43413	0.46647	-0.15527	1.11759	-0.65891	-0.32
1	116	-10.6407	-0.7321	-1.1112	1.9734	-1.6608	-7.4404	2.4358	0.33868	-5.31368	-10.0021	6.9729	8.21874	-5.45913	0.47866	0.32606	1.78025	3.48262	-1.5404	-3.2684	4.15362	-3.45414	5.37524	2.0837	0.52371	0.78679	-1.92498	-0.71658	1.4567	0.82856	2.14429
1	245	7.1028	0.5426	0.9105	0.9087	-2.2429	0.4024	-2.97	-0.38015	-1.53817	0.4729	0.5936	0.34113	0.25237	-0.07061	-0.03153	0.50078	-0.75091	-0.1532	0.43698	-0.22604	0.30104	0.30099	0.6227	0.39597	-0.45948	-0.20296	1.14441	-0.19774	0.0708	-0.66023
