Set;MTP;PCA1;PCA2;PCA3;PCA4;PCA5;PCA6;PCA7;PCA8;PCA9;PCA10;PCA11;PCA12;PCA13;PCA14;PCA15;PCA16;PCA17;PCA18;PCA19;PCA20;PCA21;PCA22;PCA23;PCA24;PCA25;PCA26;PCA27;PCA28;PCA29;PCA30
0;244.5;3.847;-95.732;0.0431;-6.459;-12.534;-11.953;-0.741;-217.693;31.925;2.402;17.728;652.302;-0.70827;242.458;0.50598;-0.39385;-326.375;11.577;0.20226;-0.98433;0.87556;121.603;-20.304;-132.385;0.88668;-0.26175;-0.62889;0.78273;-0.18459;-225.613
0;244.5;34.022;-63.025;-10.667;-1.778;-0.0113;10.505;-0.7625;0.90494;0.54671;0.0661;2.91;-166.188;0.59528;-0.40992;0.75454;0.54178;141.441;0.0987;0.35127;0.11701;-0.64389;-0.21175;-0.4481;-126.157;-0.49237;134.248;0.00511;-242.025;111.978;0.72469
0;245;17.121;-85.721;33.023;0.6123;0.6918;-18.466;-58.411;-235.915;-0.33872;38.046;31.121;-0.18692;-0.21991;102.026;0.10328;-0.05502;-0.54568;-17.836;-0.57262;0.10225;0.32432;-0.70494;0.1657;0.13075;0.25098;0.59784;0.84916;235.005;-140.097;189.216
0;245;-0.7122;-5.375;13.977;-0.0076;-12.003;26.809;-0.8741;182.086;0.37294;-0.6956;0.6654;-0.67197;0.19914;0.12333;-134.355;-143.288;0.57764;0.473;-0.15104;0.22534;-0.21781;0.69806;-0.1352;-0.70056;0.82699;-0.48654;-0.72753;-0.65788;-0.09517;0.1214
0;245;23.111;-52.858;-0.775;0.2549;0.7542;10.095;-0.6782;156.096;194.212;0.1075;0.6252;104.548;0.04221;0.6177;-0.53261;-196.549;0.16719;10.156;0.02555;0.76616;0.057;145.423;-16.185;0.20309;0.53776;122.264;0.78232;-0.15666;-0.37965;-0.93565
0;245;-0.3082;-58.036;35.104;-0.7567;-10.372;22.818;0.1198;101.364;17.378;0.017;0.9855;163.624;0.90398;0.10993;-137.872;-0.37566;0.30924;-0.3123;-0.36928;0.8795;0.20967;-136.966;0.6565;0.97043;-0.09237;-256.978;-0.55413;0.51204;-0.28701;-0.46337
0;245;-94.629;-0.4462;-19.011;39.253;-11.605;-15.049;15.592;-0.77204;-275.572;-0.7026;-15.158;0.91485;0.51512;-0.54476;0.87043;-0.14344;-128.814;0.4307;-0.32392;-0.35914;-270.846;0.27286;0.4897;0.07294;0.0047;-0.88082;-0.89528;-0.2784;172.589;0.25527
0;245;-127.374;-47.598;-73.783;46.809;17.163;11.197;51.688;-405.319;-280.769;25.715;-17.806;-0.29484;0.36633;-0.75741;0.3546;-0.40578;0.72095;0.9717;-109.004;-112.509;0.06975;135.237;0.9249;108.176;121.167;-0.55098;-0.2444;-0.8583;207.375;-0.47616
0;245.5;0.2344;-26.921;-16.416;-63.054;-14.467;17.769;-33.453;0.65465;-219.867;0.133;-10.105;-0.8748;-205.231;-0.36533;123.116;-0.59366;-168.212;-12.538;-225.157;264.946;180.231;-0.79522;0.9638;160.699;-0.99882;-0.67904;-0.30921;-0.46436;-102.116;-0.33704
0;245.8;-98.205;-36.642;76.898;11.146;30.101;0.3589;-1.925;117.648;-114.316;0.394;19.919;-136.189;-0.05309;158.343;-0.18525;0.44522;-0.92458;-0.9378;-0.91037;-0.02782;-0.52723;-0.65958;0.007;-0.35802;-0.25038;-0.60439;0.76401;0.72651;0.41385;0.63488
0;245.8;0.5899;-21.857;-31.438;-0.759;-23.216;26.441;-0.0136;118.437;-145.947;14.728;0.9538;0.52691;122.384;-210.818;-0.26019;166.026;138.748;-0.218;-0.56078;0.85182;0.08756;-0.47196;-0.4469;0.81474;-0.53674;-0.76369;0.01391;0.50841;-0.21381;0.34655
0;246;-47.632;-18.685;-4.931;-45.385;-0.9967;19.511;0.1461;160.082;-279.277;13.325;0.1966;153.435;0.06062;-137.968;-0.03307;-0.77883;0.15151;-10.766;0.14897;-167.195;0.072;0.39081;-0.68;-215.882;-0.71795;-0.13733;-0.16785;-0.49226;0.1104;0.30742
0;246;-16.569;26.647;-40.778;-43.881;-0.003;14.126;-14.866;180.886;-124.868;0.516;0.0833;193.352;-0.66947;-114.651;-0.19597;-159.688;-0.4808;-0.6132;0.26177;-0.86666;-0.06584;0.58684;-0.2515;-101.992;-0.21515;0.2913;0.79392;0.18738;-0.12149;0.85843
0;246;29.798;0.8017;-0.3318;-40.703;-35.651;20.119;0.3509;131.401;-110.129;14.618;15.313;125.939;-0.09567;0.1823;-187.716;-0.96656;-0.10218;-0.1609;0.35391;-0.83087;-0.86761;0.14147;-0.9327;-0.04937;-0.37415;-0.09953;-0.36153;0.44944;-0.60257;0.9741
0;246;0.4377;41.505;-24.526;-43.453;-14.619;0.6402;10.002;0.24919;-106.649;12.594;0.9481;-0.94381;-0.65815;0.57165;0.68299;0.43693;-0.70415;0.8839;-105.901;-0.17586;-0.43115;-0.2953;0.6563;0.94179;212.381;-20.723;-0.45038;0.36924;-0.28665;0.2922
0;246;22.379;-60.586;0.5804;-34.449;-32.059;21.929;-0.1722;182.224;0.32165;0.4427;20.226;0.62061;10.338;0.4988;0.04845;-0.93094;0.26381;0.2759;0.256;0.42809;-0.19953;0.17033;0.3585;0.14869;0.04472;0.38389;0.53875;-1.806;0.25309;0.08501
0;246;-59.745;-0.692;-16.778;28.397;-0.8123;1.826;-13.319;120.358;0.1501;-16.279;0.3103;-0.58409;111.776;0.53743;0.17711;-0.13787;-0.89611;-0.0487;-0.37603;-0.47728;0.18192;-0.9233;0.7127;0.42312;-0.84934;-12.294;0.94496;-0.1613;0.37286;0.70532
0;246;-17.738;54.505;-43.933;-50.122;-0.301;-0.1944;1.829;-0.13718;-0.40939;15.024;19.918;-126.359;0.06507;0.1549;176.979;0.7874;0.24367;13.296;-158.171;-0.64192;0.08353;0.12051;10.351;0.57217;259.441;-219.825;-0.7636;-0.20307;0.8674;-0.13577
0;246.2;-129.957;-16.589;79.076;0.6699;36.128;0.2263;-0.1598;289.813;-143.472;0.5625;19.734;-125.625;-0.09384;193.401;-0.2956;-0.11766;-172.965;-0.8572;-100.131;-0.18075;-112.499;-0.90561;-0.2933;-0.37661;0.31673;-0.20576;0.52791;0.96204;0.1084;0.80889
0;246.5;-15.986;29.872;-35.988;0.722;-0.715;2.174;-28.931;0.97591;0.78708;-10.285;-0.3757;-0.64805;0.90428;-0.54788;-0.66663;-0.80055;0.70507;-10.578;-0.62181;117.297;-0.86112;0.0917;-0.0874;-0.07583;0.81973;-0.441;0.48609;-0.00096;-0.32733;0.27817
0;246.5;-119.542;65.523;48.935;-3.45;42.256;-29.913;-0.5329;-413.022;0.2389;17.331;26.003;-0.9151;-0.29344;-112.084;-115.458;108.701;-266.286;-15.284;-299.944;-0.15933;-175.902;0.19565;-11.735;-24.766;122.379;0.40344;0.37691;-0.05452;116.947;168.735
0;246.5;-21.282;28.679;-26.108;-32.275;-37.886;14.045;-12.946;-130.679;0.43091;0.4984;13.187;196.571;-0.69576;-0.85693;-0.59649;-170.535;0.14764;0.401;0.85632;-0.39548;0.38082;116.842;-0.0345;0.94125;-150.062;0.28142;20.695;-0.63508;0.87899;-0.10573
0;246.5;-154.869;30.949;-33.595;-49.181;-25.583;29.342;0.2413;-0.11741;334.275;-0.4595;30.162;14.181;-0.68528;-495.741;-235.239;-330.164;0.89378;12.236;16.373;-149.108;-141.595;0.35801;-0.8721;266.579;-126.091;-142.566;-107.145;157.644;0.54558;-126.424
0;246.5;-213.249;-80.418;-3.398;1.449;-10.697;-12.77;38.109;323.597;-831.194;-74.084;32.882;266.399;-22.991;0.82207;459.603;377.441;324.732;0.3731;-418.967;429.552;-430.705;0.58094;14.627;-230.502;-268.972;-170.978;-139.469;122.809;-119.843;206.098
0;247;-2.389;10.093;-65.116;12.554;65.525;-34.839;39.571;0.92971;-218.631;27.926;31.929;-421.511;376.183;12.702;117.892;0.32341;-101.878;19.632;-118.158;0.02046;182.477;234.186;24.249;-128.318;214.904;-157.756;-129.555;-0.74409;0.14438;-0.52691
0;247;-0.9887;27.695;10.213;0.1202;0.8756;0.6317;23.264;0.99306;-0.70983;0.1644;16.392;-0.35974;-0.15227;-0.67358;-207.652;154.593;-257.871;29.023;-0.71675;-0.88602;-0.78024;-0.05756;-1.635;0.28439;-0.33273;0.47584;-193.189;0.95986;-131.014;224.795
0;247;0.9021;-51.965;17.735;-0.9884;-2.217;16.587;2.259;0.10546;-155.898;12.816;0.2899;-0.31241;0.40081;0.17649;-0.12099;0.41206;-0.15771;-0.8713;-0.53971;0.93739;0.20743;0.39976;0.3185;-0.58861;0.03071;104.681;174.497;-222.495;113.874;0.26183
0;247;0.2333;-0.9164;-24.198;0.3576;0.6924;16.552;-0.6364;119.219;14.762;-0.7068;0.9055;0.39369;-0.11957;100.297;-0.31105;-204.656;0.79146;-0.0905;0.11433;0.27009;-0.33832;-0.10408;-0.4318;0.51644;-0.87088;-0.6382;104.658;0.37219;0.61215;0.82428
0;247;-118.631;-128.197;-54.771;48.983;-61.269;-128.393;-40.449;155.341;-222.695;-23.373;-3.109;38.309;-0.33078;40.087;235.546;-0.5969;-0.30988;25.401;-488.902;314.826;-453.146;741.475;-0.7681;-213.972;-501.082;-192.233;111.658;0.81315;-0.10913;-153.326
0;247;-78.106;14.224;-38.505;17.161;0.1668;19.712;-0.7265;22.985;187.639;-13.975;-0.9178;0.52015;-0.62761;106.029;108.103;-150.974;0.65771;0.1511;0.95754;-0.44402;0.179;119.326;-0.612;-118.192;155.018;144.762;0.0575;160.082;0.27454;-10.788
0;247;-16.049;43.761;-30.747;-32.725;-42.412;0.9794;-0.9762;-170.514;0.7668;0.5343;20.817;156.157;-0.52863;-0.26992;-203.197;-227.085;0.46621;11.969;10.335;-12.501;0.21646;142.342;-11.927;164.843;-254.677;0.75457;196.858;-0.19187;0.75999;-0.73133
0;247;-100.141;2.413;-42.411;-0.0965;-12.775;2.719;-11.461;-0.18066;254.444;-15.132;0.8746;17.894;0.49659;-0.97294;0.30169;-0.17365;-0.60606;15.642;-0.03158;-0.03117;-0.03127;-0.95729;0.8225;0.62893;-0.64722;-103.221;-0.80244;-0.9559;-102.144;0.10766
0;247.5;47.111;-0.7249;44.407;-27.319;-43.109;-26.722;-0.6907;-0.63571;-234.801;17.756;0.2354;-295.632;0.41323;-0.43001;-291.854;-136.209;185.591;-17.802;-145.271;-161.078;245.431;-0.1191;11.106;-0.38113;0.57839;0.72645;121.752;-0.96605;-381.705;0.79415
0;247.5;0.8292;-122.767;-13.245;0.7832;-0.216;12.827;19.108;-163.367;-0.91291;25.256;-0.0402;201.384;0.62418;0.57468;-129.634;155.797;-0.53089;0.1553;-0.76845;0.47122;-0.79043;-0.93011;-0.737;0.92005;0.84048;-102.442;-121.536;0.60882;0.20779;-0.05319
0;247.5;-20.721;68.781;31.845;-38.592;13.117;-83.919;43.457;-220.701;-0.0989;44.574;25.758;-162.592;198.481;-194.302;-27.988;-431.883;575.148;-11.254;210.279;-0.0211;21.321;-0.90349;-0.803;-0.08565;-377.838;0.49707;-0.11647;-0.90458;-732.972;-442.003
0;248;-10.669;38.519;44.771;13.696;15.648;0.0397;-37.588;-116.065;-196.472;11.815;0.9645;-126.851;-207.336;-0.3467;12.079;0.20308;123.495;18.636;-0.02273;-0.75269;0.78797;0.81452;-12.956;-0.46974;-11.065;-0.40998;-0.26265;0.10917;-109.469;-0.78925
0;248;-30.863;-46.624;-0.5089;-1.657;-25.908;27.322;-13.535;181.712;-0.43717;0.6222;1.985;0.25155;111.142;0.19085;-0.05278;-0.60036;0.03152;-0.6333;-0.0486;0.36962;-0.78522;-0.69095;0.1957;-0.66655;0.68026;-0.23289;-0.38868;-119.193;0.05715;0.10257
0;248;98.063;-51.327;-12.115;0.6452;-23.444;10.905;15.936;0.34954;-218.576;16.608;-0.3148;120.056;0.98386;-123.596;0.40681;170.765;-0.50314;-0.5554;0.237;-0.02704;137.688;0.3071;0.2263;-0.86466;0.38331;-0.19334;0.36942;-0.89044;0.99517;0.56696
0;248;-12.38;21.194;-56.584;-22.918;21.963;-10.166;49.743;-291.495;-243.659;22.994;0.5067;-680.412;-402.772;-134.197;164.978;-0.95749;289.575;0.7226;-423.646;-355.174;260.443;115.556;-13.263;0.8395;-144.664;-475.616;0.91031;13.998;-0.90188;-269.124
0;249;-2.565;0.1175;20.512;-22.515;-40.164;-26.042;-2.393;-137.859;-158.221;0.7843;10.158;-326.562;0.06328;-107.006;-360.452;-0.79135;132.777;-18.981;-170.373;-144.936;245.325;-0.64225;0.9356;-0.66195;0.65011;0.04298;139.969;-0.5277;-302.944;0.85415
0;249;-39.021;-13.638;-1.028;11.936;-0.7311;2.177;-20.093;0.68372;0.58698;-0.4717;0.7852;-0.16985;-0.00471;0.72483;-0.38871;-184.795;0.31116;-0.7382;0.01611;0.40163;-0.75636;-0.02914;0.0573;-0.83387;0.60377;-0.11235;0.46338;-126.344;0.6072;-0.73004
0;249;-17.551;0.7073;-35.336;-18.039;41.142;-13.042;-1.782;0.97181;-0.32109;-0.5394;0.0558;-104.907;0.45937;-0.5404;0.51476;-0.98941;0.38472;-0.6389;-0.78558;-126.862;0.69292;0.52815;1.554;0.35707;0.85708;-143.611;108.001;0.49982;0.92516;0.78913
0;249;-54.733;49.233;-32.227;10.491;-18.057;18.721;-17.911;0.69337;0.95458;-0.0367;0.2887;138.291;113.538;-0.43408;-0.29001;141.732;-0.6516;-13.087;-0.4538;0.67383;-0.70191;-14.106;0.6616;0.55862;118.515;-0.98582;-0.12558;114.957;0.06105;-0.00199
0;249;88.253;-27.838;-28.677;44.624;23.855;0.582;-16.054;265.327;121.218;-12.513;-11.646;-0.18674;0.20344;-0.65118;0.82334;0.35121;-0.27237;11.711;-0.85647;0.36206;108.454;119.008;-11.332;-0.52958;0.16915;0.94565;0.64586;0.79496;-139.258;-0.62916
0;249.5;26.526;50.344;-27.991;-18.582;-0.5411;-0.0175;0.1376;-0.60215;-0.87807;10.842;0.9038;-238.372;-116.679;0.92651;120.534;0.39286;0.15003;11.337;-0.2033;-0.60349;-0.33921;-0.02908;1.003;153.815;175.187;-0.69899;0.27557;0.24383;0.50309;0.17901
0;249.5;-77.542;0.8592;-19.245;0.8021;-12.279;20.797;0.7133;-0.79436;-0.08124;0.7104;-0.3076;11.976;0.5637;-122.695;-0.2934;0.49503;-0.47846;0.5044;-0.07726;0.41715;-0.42945;-0.16882;0.2489;142.283;0.65666;0.0967;-0.22478;0.76346;0.07991;0.91059
0;249.5;33.068;12.006;-21.789;0.4138;-0.6422;1.684;-20.218;180.153;0.50624;0.525;0.3829;-0.8522;0.07272;-159.151;-0.62064;-0.90548;181.842;-1.078;-0.05496;0.56011;-0.94109;0.07632;-0.4496;0.6117;0.52963;-0.2011;0.20748;0.53575;-0.08146;0.02511
0;250;75.776;-20.864;-1.799;-11.744;-0.1376;-0.1881;-24.158;-0.91624;-0.41961;0.1974;24.481;-259.097;-118.903;-132.526;-118.778;-0.82204;0.61864;-0.2463;115.568;-128.648;-129.102;0.66771;-0.9883;0.64008;-135.524;0.48987;0.51438;0.33427;0.86315;-0.2857
0;250;-0.093;1.655;-0.4298;44.098;16.041;23.709;-12.543;341.109;0.3364;-12.251;0.0411;-0.98691;-0.09155;0.21671;-0.68303;-185.917;0.04725;-0.3691;-0.47621;115.661;0.80783;0.07122;-0.5184;-0.34332;-105.636;-0.65009;184.703;-0.08144;0.16231;-0.75608
0;250;25.643;-21.841;58.156;-0.8877;0.6183;0.512;-0.4829;-0.31747;-0.35855;15.436;0.7308;111.812;0.67401;0.94667;-0.52944;0.65733;-0.58617;-0.373;-118.216;0.16095;-13.116;0.11081;-0.5034;-0.5764;107.149;-0.56438;-0.91052;-0.11159;0.01371;0.29452
0;250;-38.071;41.048;-1.639;-38.258;-1.458;0.6294;0.883;108.505;0.2903;0.2344;16.871;-150.164;100.948;-235.593;-149.965;-0.34979;166.734;-19.171;-130.335;-0.94514;-0.2595;-0.12396;-0.7416;-0.24221;-130.085;-176.349;0.61128;136.457;0.2633;0.17042
0;250;-56.959;0.5518;-0.7487;-11.445;-0.1973;0.5641;0.5601;102.397;0.40583;0.7458;13.706;-0.41817;150.218;-0.14931;0.55332;0.32243;129.859;-0.816;-106.497;-0.72614;0.47924;-0.03453;0.1073;0.6399;-0.59919;-0.67235;0.9282;0.84419;0.664;0.64752
0;250;-49.809;-22.923;0.3106;0.2059;-15.538;22.506;-15.014;0.71525;0.08825;-0.5876;0.4696;-0.67128;0.05263;0.33259;-109.006;-205.787;0.13625;-0.2926;0.23865;0.34649;-0.3241;0.56316;0.144;-0.47933;0.83228;0.13922;0.37314;-107.362;0.29862;-0.37517
0;250;-295.514;-128.632;0.3518;54.541;-61.629;-54.736;77.023;-262.857;-834.745;16.016;-55.367;0.31024;0.44556;-225.021;-0.98242;-364.075;-0.00914;-40.437;-0.92655;148.398;-55.679;0.9076;28.569;-0.9378;-0.8637;-149.812;-0.80915;-0.36021;-186.701;-328.524
0;250;-151.744;77.631;-41.168;33.139;-0.0343;16.694;-16.781;-0.56855;246.962;-24.314;-0.4217;0.2696;0.65992;-0.21367;133.442;-0.2037;-144.728;0.5969;-0.77754;-0.26803;0.69133;-0.38871;0.5922;-0.9861;-0.29244;0.17279;-0.03677;-106.233;-115.723;0.11417
0;250;-10.973;-0.2345;10.037;-0.9535;-0.9898;10.488;-0.4356;-103.599;212.636;0.2171;0.8347;200.014;0.67839;-0.01141;-0.91892;0.45329;-0.31397;-0.0643;-0.5804;0.61215;-0.94739;-120.617;0.4882;0.6567;0.74649;-115.726;-111.248;0.27889;-0.52457;-0.57568
0;250;-90.098;-36.213;-48.873;40.754;-0.6624;1.536;25.641;-408.857;-209.415;17.565;-17.457;13.982;-0.28124;0.40339;108.507;-0.46246;0.18822;0.701;0.17737;-0.573;0.37135;0.93104;0.083;0.36593;-0.54562;118.575;0.6937;-0.84798;104.362;0.22493
0;250;-47.466;-13.329;-32.552;0.547;-37.588;-19.299;-11.269;0.84504;19.173;13.811;21.231;13.541;-0.40026;0.19311;0.14857;217.699;-0.28358;-0.9641;0.77907;-0.47993;171.537;-196.879;0.9564;-0.3932;-0.58854;189.705;109.003;-0.17452;-212.417;0.11211
0;250;-135.081;0.1363;-28.298;-0.7543;-40.209;-0.4009;0.313;132.792;156.587;0.5304;22.792;212.924;-0.68606;-0.31434;180.166;512.831;-1.252;-0.9918;180.251;-0.05438;298.174;-0.53176;-0.0425;-103.556;-0.85058;266.734;330.806;0.72335;212.043;-227.172
0;25.010.001;-26.078;-39.067;37.846;31.627;17.193;15.349;-0.7339;417.713;-198.304;0.6629;18.842;-0.70217;-0.46002;275.367;0.38785;-0.39727;-0.23484;-0.6079;0.34634;-104.371;-0.44725;-0.83302;-0.2069;-0.63779;-0.29236;-0.34141;-0.04096;116.157;0.58505;0.47648
0;250.5;-67.244;32.225;-32.518;4.651;-0.6346;30.975;0.3234;305.585;-0.53741;-23.548;0.974;-108.775;-0.43569;270.144;0.34716;-0.1358;-154.773;18.403;0.42215;-293.129;152.685;0.30105;-0.0661;-330.355;-152.166;-0.60296;-208.498;0.992;-0.41426;0.99604
0;250.5;-89.643;-21.978;-0.7164;0.649;-0.6863;-97.619;18.299;609.074;664.028;55.056;-10.957;-0.70806;-400.213;-0.13631;-321.637;180.283;-115.354;17.097;0.15073;-0.47733;-0.0494;-0.69825;0.065;0.42199;0.14558;0.99661;-121.515;0.24067;-14.744;109.069
0;250.5;3.778;0.8256;0.1633;-15.414;-0.3055;-64.463;30.383;-118.088;0.59947;-0.6845;0.3969;-133.326;153.397;-226.308;-0.96961;-482.776;338.507;0.4117;-0.76003;-138.137;395.947;-561.842;-30.468;0.10706;123.167;298.894;0.12334;-0.31451;-319.513;0.37898
0;250.5;-28.219;20.943;0.7839;27.455;-76.893;-108.606;-0.3364;-0.47133;-461.637;-58.453;0.0664;0.56609;259.988;-11.709;-0.93574;-450.476;0.5318;18.449;0.51664;-0.62387;15.396;-49.162;-25.757;0.61244;301.358;0.60929;-0.53547;0.86768;127.423;0.20695
0;251;0.6439;13.795;-37.524;-55.936;0.8185;0.2858;-0.3853;187.307;-137.198;1.201;0.5796;135.582;-0.49921;-132.784;-0.42762;-174.356;-0.32083;-0.0496;-0.15325;-131.853;0.1699;105.966;0.0331;-0.34535;0.32075;0.19762;0.65374;0.07133;-0.16221;0.96716
0;251;0.4892;27.049;-20.634;-0.2317;0.3696;0.1943;11.377;140.259;-0.4997;-0.4063;0.7698;-125.871;215.229;-143.521;-0.07145;0.00907;-0.55544;0.6362;121.603;130.003;0.2968;0.96795;0.0622;-0.85363;0.14834;0.57414;-0.33762;-0.29155;-0.37903;0.4319
0;251;-0.8882;0.2846;-3.191;-12.452;3.462;-0.4744;-23.754;0.81187;-0.22459;-11.414;-0.4098;-0.59087;0.15428;-0.25875;0.49328;-0.8825;0.40053;-10.184;-0.21782;-0.80014;0.35097;0.19758;1.04;-0.16257;0.15786;-112.445;111.187;0.63736;0.76693;0.79489
0;251;-0.7269;13.135;-33.341;-21.412;12.637;-79.278;1.644;215.626;0.72795;22.193;-0.536;-121.022;0.59802;-0.41675;0.56401;-0.81944;0.88863;-16.903;480.956;121.345;153.108;-181.685;35.929;-0.89962;0.01961;-0.71067;-0.67457;-0.39702;-378.171;143.663
0;251;-93.821;-85.921;-59.831;-111.715;102.862;-14.947;-62.275;330.085;-586.534;-26.125;-60.264;30.385;-0.42115;381.311;-183.415;0.7517;-0.0769;12.667;231.497;-286.629;-0.32155;-0.29235;0.0541;-0.61402;-0.41501;0.72916;107.544;-121.429;0.15393;-144.178
0;251;-3.082;-99.496;-35.766;44.443;-0.8076;23.848;31.755;-268.068;-225.082;13.296;-16.449;0.93956;0.26759;-0.01377;-0.87127;0.79811;0.40614;0.705;-0.29768;-0.19812;0.64449;-0.04278;-0.0891;-0.23209;-0.31635;-0.99988;-0.63721;-165.999;0.60776;0.00473
0;251.5;67.194;-19.409;26.353;-0.0161;-16.183;21.651;-0.3281;319.852;-128.152;15.088;-0.038;116.873;-0.4793;0.73763;0.40322;-164.941;125.665;-11.502;0.76967;0.07881;123.614;-0.0494;0.6164;-0.56973;-0.21937;-0.84912;0.96951;-0.06701;0.00814;0.60515
0;251.5;-58.643;12.277;-13.518;1.289;0.041;0.5769;-30.335;-11.749;0.65425;-0.3275;0.9849;-123.325;-0.02888;-0.62396;-120.981;-0.49187;-0.50668;-0.3282;0.09326;0.28638;-0.9902;0.22194;-0.193;0.41963;0.9324;0.53554;0.22654;0.44155;0.4167;0.79102
0;252;-142.145;69.178;0.3895;41.087;-53.324;-108.871;-12.378;-121.453;-44.207;-53.962;-0.1575;0.68926;208.426;-0.15893;190.439;-402.939;0.19318;0.8497;-0.78901;-0.59704;181.656;-531.746;-22.247;-0.78926;335.588;113.736;-0.12615;0.31168;110.808;119.412
0;252;0.5355;-75.872;-26.947;33.277;0.3921;1.502;-10.627;-181.919;0.85508;0.0371;0.667;0.00164;0.48387;-0.08855;-0.77439;0.89071;0.23898;13.871;-0.62005;-0.00223;0.5587;-0.88868;-0.0171;0.11294;-0.43719;-0.31987;-104.435;-155.576;-0.89161;0.89273
0;252;-32.007;-45.672;-24.284;24.049;0.6434;10.138;23.246;-237.064;-0.6692;15.485;-0.6059;110.941;0.01025;-0.1632;-0.26079;0.22643;0.0524;0.7379;-0.35312;-0.0055;-0.72725;-0.29082;-0.299;0.87021;0.38135;0.15364;-0.86148;0.00391;0.18249;0.52063
0;25.239.999;-46.943;28.075;60.443;1.424;10.549;14.274;0.6577;330.427;-305.406;11.665;0.5116;-0.74641;0.06655;237.051;-0.10594;112.244;-0.55553;0.1642;0.06424;-0.29925;-106.953;0.16394;-0.5632;0.14706;0.46033;112.485;-0.21583;0.86094;0.11823;-0.13672
0;252.5;3.638;20.978;31.697;-17.102;-18.254;-37.028;-0.1541;-0.69823;-137.502;17.125;0.5779;-251.895;-0.07192;-131.991;-249.207;-195.216;153.421;-10.783;-149.064;-163.697;1.309;-0.47737;0.0452;0.13202;0.28135;0.95158;0.85537;-0.45765;-399.991;0.53085
0;252.5;-166.384;-32.456;0.6828;-0.0627;-89.418;-129.678;56.022;425.518;-267.207;-68.871;18.657;347.228;-114.912;-178.864;-125.957;0.96979;540.617;-0.3108;-292.471;589.189;-525.216;242.378;14.913;-0.04349;-146.161;-0.17937;-235.573;160.946;-113.493;281.951
0;252.5;-13.607;25.824;-21.253;-40.341;-23.242;12.923;-10.173;-125.561;-0.3057;-0.1222;1.475;-0.61567;-153.607;-0.53525;116.729;0.848;-0.45456;10.664;0.68469;0.2256;-0.65019;-0.72801;-0.3214;-0.38647;0.57649;-113.617;-0.81118;0.36195;0.19229;0.63351
0;253;68.027;0.6527;-25.057;40.913;17.787;0.0531;-29.254;-0.75123;115.805;-0.7044;0.2044;-0.63604;0.14446;-118.075;0.95904;0.20832;-0.31412;-0.3911;-0.43148;0.01462;-0.34148;-0.50635;0.5818;-0.37766;0.16379;0.49359;0.36899;-0.60457;-0.24756;0.43455
0;253;0.4956;0.4303;-34.096;-29.547;0.3679;20.206;-0.3557;12.951;0.19543;0.3247;14.415;-104.741;-243.965;0.2635;127.379;-280.988;0.76082;12.377;0.1369;0.55057;-136.142;-0.05702;-0.4439;0.65035;11.061;-0.87651;0.21227;-0.55235;0.32127;-0.06881
0;253;-9.69;47.793;-41.424;14.121;-0.5859;21.451;-0.9581;-112.856;34.666;-19.738;0.4537;209.982;0.63056;-0.42898;122.546;-0.19461;-0.40844;25.464;-0.04237;-0.45074;0.9635;-0.37515;0.8106;0.58041;-0.60778;-0.00334;-0.74357;-0.70774;-0.8793;0.22505
0;253;-145.638;87.491;-63.251;-34.817;-21.039;29.536;-0.0098;-0.2017;268.625;-1.56;0.9159;0.06686;-169.134;-476.404;-208.701;-368.191;265.088;-0.5902;174.938;-111.868;-0.74221;115.438;-11.004;0.53611;-119.466;-108.743;0.19312;0.48781;134.231;-0.97744
0;253.5;40.052;-12.281;0.1272;-12.829;-0.2251;0.9703;-0.253;232.914;-159.449;23.443;20.661;0.03656;0.65508;0.70892;0.06871;-0.19867;0.13552;0.3947;195.573;132.756;212.592;0.11536;0.7486;0.08913;-144.064;-0.46689;103.796;0.67452;-0.134;147.656
0;253.5;-22.654;18.702;1.148;32.122;-5.671;-114.666;-11.292;-0.76459;-460.102;-50.577;0.855;0.78164;234.484;-212.597;-0.12904;-463.847;0.12254;27.909;0.10611;-0.34114;157.469;-486.537;-27.129;137.757;23.656;0.90722;0.26368;0.20387;145.402;0.75246
0;253.5;36.697;-16.645;-26.758;0.6629;-20.045;29.201;-1.408;204.778;-101.024;0.7464;11.585;0.65634;0.5435;0.83692;-0.28174;0.42136;-0.13201;0.3637;0.16484;-0.46389;0.03835;-0.32262;0.0479;-0.98052;0.20828;-0.23393;-121.849;-0.04065;-0.81769;138.249
0;253.5;36.133;-29.075;-28.633;16.183;-0.9142;30.014;-11.946;324.272;-0.05695;-0.4983;0.9651;0.17603;0.94304;0.58793;-0.31921;0.51187;-0.07381;14.705;-0.48647;-0.06856;0.54988;-0.2131;-0.4323;-0.45724;-0.33136;-0.45091;-102.221;-0.58178;-151.873;0.92746
0;254;-5.899;-0.9069;-10.185;0.1746;-0.6321;24.469;-21.855;374.141;0.53185;12.118;-0.5692;235.688;0.6294;-0.02502;120.482;0.12331;-0.46416;-0.5301;0.2696;136.197;0.62561;118.576;-0.2199;0.0836;182.849;-0.09319;0.46251;249.037;-103.816;-347.564
